Country,League,Season,Date,HomeTeam,AwayTeam,HomeGoals,AwayGoals,Result
Romania,Superliga,2022/2023,26/02/2023,FC Arges,FCSB,1,2,AwayWin
Romania,Superliga,2022/2023,27/02/2023,Petrolul,CFR Cluj,2,5,AwayWin
Romania,Superliga,2022/2023,28/02/2023,FC Hermannstadt,U. Cluj,0,1,AwayWin
Romania,Superliga,2022/2023,28/02/2023,Chindia Targoviste,U Craiova 1948,0,0,Draw
Romania,Superliga,2022/2023,28/02/2023,Farul Constanta,Sepsi Sf. Gheorghe,2,0,HomeWin
Romania,Superliga,2022/2023,01/03/2023,Mioveni,FC Voluntari,0,3,AwayWin
Romania,Superliga,2022/2023,01/03/2023,Univ. Craiova,FC Arges,1,0,HomeWin
Romania,Superliga,2022/2023,01/03/2023,FC Botosani,FC Rapid Bucuresti,1,2,AwayWin
Romania,Superliga,2022/2023,02/03/2023,CFR Cluj,UTA Arad,2,1,HomeWin
Romania,Superliga,2022/2023,02/03/2023,FCSB,Petrolul,4,1,HomeWin
Romania,Superliga,2022/2023,03/03/2023,U. Cluj,Farul Constanta,2,0,HomeWin
Romania,Superliga,2022/2023,04/03/2023,U Craiova 1948,FC Botosani,1,0,HomeWin
Romania,Superliga,2022/2023,04/03/2023,FC Rapid Bucuresti,FC Hermannstadt,0,1,AwayWin
Romania,Superliga,2022/2023,05/03/2023,Mioveni,Chindia Targoviste,2,0,HomeWin
Romania,Superliga,2022/2023,05/03/2023,Petrolul,Univ. Craiova,0,1,AwayWin
Romania,Superliga,2022/2023,05/03/2023,UTA Arad,FCSB,3,1,HomeWin
Romania,Superliga,2022/2023,06/03/2023,FC Voluntari,FC Arges,0,0,Draw
Romania,Superliga,2022/2023,06/03/2023,Sepsi Sf. Gheorghe,CFR Cluj,2,2,Draw
Romania,Superliga,2022/2023,10/03/2023,FC Botosani,Mioveni,1,1,Draw
Romania,Superliga,2022/2023,10/03/2023,Univ. Craiova,UTA Arad,2,1,HomeWin
Romania,Superliga,2022/2023,11/03/2023,FC Arges,Petrolul,0,1,AwayWin
Romania,Superliga,2022/2023,11/03/2023,Farul Constanta,FC Rapid Bucuresti,2,1,HomeWin
Romania,Superliga,2022/2023,12/03/2023,FC Hermannstadt,U Craiova 1948,1,0,HomeWin
Romania,Superliga,2022/2023,12/03/2023,FCSB,Sepsi Sf. Gheorghe,1,0,HomeWin
Romania,Superliga,2022/2023,13/03/2023,Chindia Targoviste,FC Voluntari,1,1,Draw
Romania,Superliga,2022/2023,13/03/2023,CFR Cluj,U. Cluj,4,0,HomeWin
Romania,Superliga,2022/2023,16/03/2023,Sepsi Sf. Gheorghe,U Craiova 1948,4,0,HomeWin
Romania,Superliga,2022/2023,17/03/2023,FC Voluntari,FC Hermannstadt,1,1,Draw
Romania,Superliga,2022/2023,17/03/2023,Petrolul,UTA Arad,1,0,HomeWin
Romania,Superliga,2022/2023,18/03/2023,FC Botosani,Chindia Targoviste,1,0,HomeWin
Romania,Superliga,2022/2023,18/03/2023,FCSB,Univ. Craiova,1,1,Draw
Romania,Superliga,2022/2023,19/03/2023,Farul Constanta,Sepsi Sf. Gheorghe,2,1,HomeWin
Romania,Superliga,2022/2023,19/03/2023,CFR Cluj,FC Rapid Bucuresti,2,2,Draw
Romania,Superliga,2022/2023,20/03/2023,U Craiova 1948,Mioveni,3,0,HomeWin
Romania,Superliga,2022/2023,20/03/2023,U. Cluj,FC Arges,2,0,HomeWin
Romania,Superliga,2022/2023,31/03/2023,U Craiova 1948,Petrolul,0,1,AwayWin
Romania,Superliga,2022/2023,01/04/2023,UTA Arad,U. Cluj,2,0,HomeWin
Romania,Superliga,2022/2023,01/04/2023,FC Hermannstadt,FC Botosani,1,1,Draw
Romania,Superliga,2022/2023,01/04/2023,FC Rapid Bucuresti,Farul Constanta,1,1,Draw
Romania,Superliga,2022/2023,02/04/2023,FC Arges,FC Voluntari,0,2,AwayWin
Romania,Superliga,2022/2023,02/04/2023,Univ. Craiova,CFR Cluj,1,1,Draw
Romania,Superliga,2022/2023,03/04/2023,Mioveni,Chindia Targoviste,0,1,AwayWin
Romania,Superliga,2022/2023,03/04/2023,Sepsi Sf. Gheorghe,FCSB,1,2,AwayWin
Romania,Superliga,2022/2023,08/04/2023,FC Voluntari,UTA Arad,1,1,Draw
Romania,Superliga,2022/2023,08/04/2023,U. Cluj,U Craiova 1948,1,3,AwayWin
Romania,Superliga,2022/2023,08/04/2023,Farul Constanta,Univ. Craiova,3,2,HomeWin
Romania,Superliga,2022/2023,09/04/2023,Chindia Targoviste,FC Hermannstadt,1,2,AwayWin
Romania,Superliga,2022/2023,09/04/2023,FC Botosani,FC Arges,1,0,HomeWin
Romania,Superliga,2022/2023,09/04/2023,CFR Cluj,FCSB,1,1,Draw
Romania,Superliga,2022/2023,10/04/2023,Petrolul,Mioveni,2,0,HomeWin
Romania,Superliga,2022/2023,10/04/2023,Sepsi Sf. Gheorghe,FC Rapid Bucuresti,2,0,HomeWin
Romania,Superliga,2022/2023,14/04/2023,U Craiova 1948,FC Voluntari,3,3,Draw
Romania,Superliga,2022/2023,14/04/2023,UTA Arad,FC Botosani,0,2,AwayWin
Romania,Superliga,2022/2023,15/04/2023,Mioveni,FC Hermannstadt,0,2,AwayWin
Romania,Superliga,2022/2023,15/04/2023,CFR Cluj,Sepsi Sf. Gheorghe,2,1,HomeWin
Romania,Superliga,2022/2023,16/04/2023,Petrolul,U. Cluj,0,2,AwayWin
Romania,Superliga,2022/2023,16/04/2023,Univ. Craiova,FC Rapid Bucuresti,3,1,HomeWin
Romania,Superliga,2022/2023,17/04/2023,FC Arges,Chindia Targoviste,1,0,HomeWin
Romania,Superliga,2022/2023,17/04/2023,FCSB,Farul Constanta,2,1,HomeWin
Romania,Superliga,2022/2023,21/04/2023,Sepsi Sf. Gheorghe,Univ. Craiova,1,2,AwayWin
Romania,Superliga,2022/2023,22/04/2023,FC Hermannstadt,FC Arges,2,1,HomeWin
Romania,Superliga,2022/2023,22/04/2023,FC Botosani,U Craiova 1948,0,0,Draw
Romania,Superliga,2022/2023,22/04/2023,Farul Constanta,CFR Cluj,1,0,HomeWin
Romania,Superliga,2022/2023,23/04/2023,Chindia Targoviste,UTA Arad,2,1,HomeWin
Romania,Superliga,2022/2023,23/04/2023,FC Rapid Bucuresti,FCSB,1,0,HomeWin
Romania,Superliga,2022/2023,24/04/2023,U. Cluj,Mioveni,1,0,HomeWin
Romania,Superliga,2022/2023,24/04/2023,FC Voluntari,Petrolul,2,2,Draw
Romania,Superliga,2022/2023,28/04/2023,U Craiova 1948,Chindia Targoviste,1,0,HomeWin
Romania,Superliga,2022/2023,29/04/2023,Mioveni,FC Arges,0,2,AwayWin
Romania,Superliga,2022/2023,29/04/2023,Petrolul,FC Botosani,1,0,HomeWin
Romania,Superliga,2022/2023,29/04/2023,Sepsi Sf. Gheorghe,Farul Constanta,1,1,Draw
Romania,Superliga,2022/2023,30/04/2023,Univ. Craiova,FCSB,1,2,AwayWin
Romania,Superliga,2022/2023,01/05/2023,U. Cluj,FC Voluntari,2,3,AwayWin
Romania,Superliga,2022/2023,01/05/2023,FC Rapid Bucuresti,CFR Cluj,3,1,HomeWin
Romania,Superliga,2022/2023,02/05/2023,UTA Arad,FC Hermannstadt,1,0,HomeWin
Romania,Superliga,2022/2023,05/05/2023,FC Voluntari,Mioveni,1,0,HomeWin
Romania,Superliga,2022/2023,05/05/2023,Chindia Targoviste,Petrolul,1,2,AwayWin
Romania,Superliga,2022/2023,06/05/2023,FC Botosani,U. Cluj,0,0,Draw
Romania,Superliga,2022/2023,06/05/2023,Farul Constanta,FC Rapid Bucuresti,7,2,HomeWin
Romania,Superliga,2022/2023,07/05/2023,CFR Cluj,Univ. Craiova,1,1,Draw
Romania,Superliga,2022/2023,08/05/2023,FC Hermannstadt,U Craiova 1948,0,0,Draw
Romania,Superliga,2022/2023,08/05/2023,FC Arges,UTA Arad,2,2,Draw
Romania,Superliga,2022/2023,08/05/2023,FCSB,Sepsi Sf. Gheorghe,3,1,HomeWin
Romania,Superliga,2022/2023,12/05/2023,FC Voluntari,FC Botosani,2,0,HomeWin
Romania,Superliga,2022/2023,12/05/2023,FC Rapid Bucuresti,Sepsi Sf. Gheorghe,0,0,Draw
Romania,Superliga,2022/2023,13/05/2023,Petrolul,FC Hermannstadt,0,1,AwayWin
Romania,Superliga,2022/2023,13/05/2023,U. Cluj,Chindia Targoviste,2,0,HomeWin
Romania,Superliga,2022/2023,13/05/2023,Univ. Craiova,Farul Constanta,1,1,Draw
Romania,Superliga,2022/2023,14/05/2023,Mioveni,UTA Arad,0,2,AwayWin
Romania,Superliga,2022/2023,14/05/2023,U Craiova 1948,FC Arges,2,1,HomeWin
Romania,Superliga,2022/2023,14/05/2023,FCSB,CFR Cluj,1,0,HomeWin
Romania,Superliga,2022/2023,19/05/2023,FC Hermannstadt,U. Cluj,1,2,AwayWin
Romania,Superliga,2022/2023,19/05/2023,Chindia Targoviste,FC Voluntari,2,2,Draw
Romania,Superliga,2022/2023,19/05/2023,FC Arges,Petrolul,3,0,HomeWin
Romania,Superliga,2022/2023,19/05/2023,UTA Arad,U Craiova 1948,1,1,Draw
Romania,Superliga,2022/2023,20/05/2023,FC Botosani,Mioveni,5,1,HomeWin
Romania,Superliga,2022/2023,20/05/2023,Sepsi Sf. Gheorghe,CFR Cluj,1,2,AwayWin
Romania,Superliga,2022/2023,21/05/2023,Farul Constanta,FCSB,3,2,HomeWin
Romania,Superliga,2022/2023,22/05/2023,FC Rapid Bucuresti,Univ. Craiova,2,3,AwayWin
Romania,Superliga,2022/2023,26/05/2023,U Craiova 1948,FC Voluntari,4,3,HomeWin
Romania,Superliga,2022/2023,27/05/2023,FCSB,FC Rapid Bucuresti,1,5,AwayWin
Romania,Superliga,2022/2023,28/05/2023,Gloria Buzau,UTA Arad,0,0,Draw
Romania,Superliga,2022/2023,28/05/2023,CFR Cluj,Farul Constanta,1,2,AwayWin
Romania,Superliga,2022/2023,28/05/2023,Univ. Craiova,Sepsi Sf. Gheorghe,0,1,AwayWin
Romania,Superliga,2022/2023,29/05/2023,Din. Bucuresti,FC Arges,6,1,HomeWin
Romania,Superliga,2022/2023,01/06/2023,CFR Cluj,U Craiova 1948,1,0,HomeWin
Romania,Superliga,2022/2023,03/06/2023,FC Arges,Din. Bucuresti,4,2,HomeWin
Romania,Superliga,2022/2023,04/06/2023,UTA Arad,Gloria Buzau,5,1,HomeWin
Romania,Superliga,2023/2024,14/07/2023,Otelul,UTA Arad,1,1,Draw
Romania,Superliga,2023/2024,14/07/2023,FC Rapid Bucuresti,Sepsi Sf. Gheorghe,0,0,Draw
Romania,Superliga,2023/2024,15/07/2023,FC Hermannstadt,Farul Constanta,0,1,AwayWin
Romania,Superliga,2023/2024,15/07/2023,CFR Cluj,Poli Iasi,2,0,HomeWin
Romania,Superliga,2023/2024,16/07/2023,Petrolul,U. Cluj,1,1,Draw
Romania,Superliga,2023/2024,16/07/2023,U Craiova 1948,FCSB,1,3,AwayWin
Romania,Superliga,2023/2024,17/07/2023,FC Voluntari,FC Botosani,2,1,HomeWin
Romania,Superliga,2023/2024,17/07/2023,Din. Bucuresti,Univ. Craiova,0,2,AwayWin
Romania,Superliga,2023/2024,21/07/2023,Sepsi Sf. Gheorghe,U Craiova 1948,1,0,HomeWin
Romania,Superliga,2023/2024,21/07/2023,UTA Arad,CFR Cluj,1,3,AwayWin
Romania,Superliga,2023/2024,22/07/2023,Farul Constanta,FC Voluntari,4,1,HomeWin
Romania,Superliga,2023/2024,22/07/2023,FCSB,Din. Bucuresti,2,1,HomeWin
Romania,Superliga,2023/2024,23/07/2023,Poli Iasi,FC Hermannstadt,1,3,AwayWin
Romania,Superliga,2023/2024,23/07/2023,U. Cluj,FC Rapid Bucuresti,0,3,AwayWin
Romania,Superliga,2023/2024,24/07/2023,FC Botosani,Petrolul,1,1,Draw
Romania,Superliga,2023/2024,24/07/2023,Univ. Craiova,Otelul,0,0,Draw
Romania,Superliga,2023/2024,28/07/2023,U Craiova 1948,U. Cluj,3,4,AwayWin
Romania,Superliga,2023/2024,28/07/2023,FC Rapid Bucuresti,FC Botosani,2,2,Draw
Romania,Superliga,2023/2024,29/07/2023,FC Hermannstadt,UTA Arad,2,1,HomeWin
Romania,Superliga,2023/2024,29/07/2023,Otelul,FCSB,0,2,AwayWin
Romania,Superliga,2023/2024,30/07/2023,Farul Constanta,Poli Iasi,1,3,AwayWin
Romania,Superliga,2023/2024,30/07/2023,CFR Cluj,Univ. Craiova,1,1,Draw
Romania,Superliga,2023/2024,31/07/2023,Petrolul,FC Voluntari,0,2,AwayWin
Romania,Superliga,2023/2024,31/07/2023,Din. Bucuresti,Sepsi Sf. Gheorghe,0,3,AwayWin
Romania,Superliga,2023/2024,04/08/2023,UTA Arad,Poli Iasi,1,0,HomeWin
Romania,Superliga,2023/2024,04/08/2023,Univ. Craiova,FC Hermannstadt,1,0,HomeWin
Romania,Superliga,2023/2024,05/08/2023,FC Botosani,U Craiova 1948,0,1,AwayWin
Romania,Superliga,2023/2024,05/08/2023,U. Cluj,Din. Bucuresti,1,1,Draw
Romania,Superliga,2023/2024,06/08/2023,Petrolul,Farul Constanta,3,2,HomeWin
Romania,Superliga,2023/2024,06/08/2023,FCSB,CFR Cluj,1,0,HomeWin
Romania,Superliga,2023/2024,07/08/2023,Sepsi Sf. Gheorghe,Otelul,1,1,Draw
Romania,Superliga,2023/2024,07/08/2023,FC Voluntari,FC Rapid Bucuresti,2,1,HomeWin
Romania,Superliga,2023/2024,11/08/2023,U Craiova 1948,FC Voluntari,3,1,HomeWin
Romania,Superliga,2023/2024,12/08/2023,Otelul,U. Cluj,1,1,Draw
Romania,Superliga,2023/2024,12/08/2023,Poli Iasi,Univ. Craiova,1,4,AwayWin
Romania,Superliga,2023/2024,13/08/2023,FC Rapid Bucuresti,Petrolul,0,2,AwayWin
Romania,Superliga,2023/2024,14/08/2023,Din. Bucuresti,FC Botosani,1,0,HomeWin
Romania,Superliga,2023/2024,18/08/2023,Petrolul,U Craiova 1948,4,3,HomeWin
Romania,Superliga,2023/2024,18/08/2023,Univ. Craiova,UTA Arad,3,0,HomeWin
Romania,Superliga,2023/2024,19/08/2023,FC Botosani,Otelul,0,0,Draw
Romania,Superliga,2023/2024,19/08/2023,FC Voluntari,Din. Bucuresti,2,3,AwayWin
Romania,Superliga,2023/2024,20/08/2023,FC Rapid Bucuresti,Farul Constanta,3,1,HomeWin
Romania,Superliga,2023/2024,20/08/2023,FCSB,Poli Iasi,2,1,HomeWin
Romania,Superliga,2023/2024,21/08/2023,Sepsi Sf. Gheorghe,FC Hermannstadt,1,1,Draw
Romania,Superliga,2023/2024,21/08/2023,U. Cluj,CFR Cluj,3,4,AwayWin
Romania,Superliga,2023/2024,25/08/2023,Otelul,FC Voluntari,2,2,Draw
Romania,Superliga,2023/2024,25/08/2023,U Craiova 1948,FC Rapid Bucuresti,3,5,AwayWin
Romania,Superliga,2023/2024,26/08/2023,CFR Cluj,FC Botosani,3,1,HomeWin
Romania,Superliga,2023/2024,26/08/2023,Din. Bucuresti,Petrolul,1,1,Draw
Romania,Superliga,2023/2024,27/08/2023,Farul Constanta,Univ. Craiova,2,0,HomeWin
Romania,Superliga,2023/2024,28/08/2023,FC Hermannstadt,U. Cluj,2,2,Draw
Romania,Superliga,2023/2024,28/08/2023,UTA Arad,FCSB,2,1,HomeWin
Romania,Superliga,2023/2024,01/09/2023,Petrolul,Otelul,2,2,Draw
Romania,Superliga,2023/2024,01/09/2023,FC Rapid Bucuresti,Din. Bucuresti,4,0,HomeWin
Romania,Superliga,2023/2024,02/09/2023,FC Voluntari,CFR Cluj,1,4,AwayWin
Romania,Superliga,2023/2024,02/09/2023,FCSB,Univ. Craiova,3,0,HomeWin
Romania,Superliga,2023/2024,03/09/2023,U Craiova 1948,Farul Constanta,4,0,HomeWin
Romania,Superliga,2023/2024,04/09/2023,U. Cluj,Poli Iasi,0,2,AwayWin
Romania,Superliga,2023/2024,04/09/2023,FC Botosani,FC Hermannstadt,2,2,Draw
Romania,Superliga,2023/2024,04/09/2023,Sepsi Sf. Gheorghe,UTA Arad,1,0,HomeWin
Romania,Superliga,2023/2024,15/09/2023,UTA Arad,U. Cluj,0,1,AwayWin
Romania,Superliga,2023/2024,15/09/2023,Din. Bucuresti,U Craiova 1948,0,1,AwayWin
Romania,Superliga,2023/2024,16/09/2023,Univ. Craiova,Sepsi Sf. Gheorghe,2,1,HomeWin
Romania,Superliga,2023/2024,17/09/2023,FC Hermannstadt,FC Voluntari,3,1,HomeWin
Romania,Superliga,2023/2024,17/09/2023,Otelul,FC Rapid Bucuresti,0,0,Draw
Romania,Superliga,2023/2024,17/09/2023,Farul Constanta,FCSB,0,1,AwayWin
Romania,Superliga,2023/2024,18/09/2023,Poli Iasi,FC Botosani,1,1,Draw
Romania,Superliga,2023/2024,18/09/2023,CFR Cluj,Petrolul,1,0,HomeWin
Romania,Superliga,2023/2024,21/09/2023,FC Hermannstadt,FCSB,2,2,Draw
Romania,Superliga,2023/2024,22/09/2023,U Craiova 1948,Otelul,0,2,AwayWin
Romania,Superliga,2023/2024,22/09/2023,Din. Bucuresti,Farul Constanta,0,2,AwayWin
Romania,Superliga,2023/2024,23/09/2023,FC Voluntari,Poli Iasi,1,2,AwayWin
Romania,Superliga,2023/2024,23/09/2023,FC Botosani,UTA Arad,2,2,Draw
Romania,Superliga,2023/2024,23/09/2023,U. Cluj,Univ. Craiova,1,1,Draw
Romania,Superliga,2023/2024,24/09/2023,Petrolul,FC Hermannstadt,0,0,Draw
Romania,Superliga,2023/2024,24/09/2023,Sepsi Sf. Gheorghe,FCSB,2,5,AwayWin
Romania,Superliga,2023/2024,25/09/2023,FC Rapid Bucuresti,CFR Cluj,3,1,HomeWin
Romania,Superliga,2023/2024,29/09/2023,Otelul,Din. Bucuresti,1,0,HomeWin
Romania,Superliga,2023/2024,30/09/2023,UTA Arad,FC Voluntari,0,0,Draw
Romania,Superliga,2023/2024,30/09/2023,Farul Constanta,Sepsi Sf. Gheorghe,2,1,HomeWin
Romania,Superliga,2023/2024,01/10/2023,Univ. Craiova,FC Botosani,5,1,HomeWin
Romania,Superliga,2023/2024,01/10/2023,FC Hermannstadt,FC Rapid Bucuresti,1,1,Draw
Romania,Superliga,2023/2024,01/10/2023,CFR Cluj,U Craiova 1948,2,0,HomeWin
Romania,Superliga,2023/2024,02/10/2023,Poli Iasi,Petrolul,0,0,Draw
Romania,Superliga,2023/2024,02/10/2023,FCSB,U. Cluj,2,2,Draw
Romania,Superliga,2023/2024,05/10/2023,CFR Cluj,Sepsi Sf. Gheorghe,3,0,HomeWin
Romania,Superliga,2023/2024,06/10/2023,U Craiova 1948,FC Hermannstadt,1,1,Draw
Romania,Superliga,2023/2024,06/10/2023,FC Rapid Bucuresti,Poli Iasi,3,2,HomeWin
Romania,Superliga,2023/2024,07/10/2023,Petrolul,UTA Arad,0,0,Draw
Romania,Superliga,2023/2024,07/10/2023,FC Voluntari,Univ. Craiova,0,0,Draw
Romania,Superliga,2023/2024,07/10/2023,FC Botosani,FCSB,0,1,AwayWin
Romania,Superliga,2023/2024,08/10/2023,Otelul,Farul Constanta,0,1,AwayWin
Romania,Superliga,2023/2024,08/10/2023,Din. Bucuresti,CFR Cluj,1,1,Draw
Romania,Superliga,2023/2024,09/10/2023,U. Cluj,Sepsi Sf. Gheorghe,1,0,HomeWin
Romania,Superliga,2023/2024,19/10/2023,Poli Iasi,Sepsi Sf. Gheorghe,1,0,HomeWin
Romania,Superliga,2023/2024,20/10/2023,UTA Arad,FC Rapid Bucuresti,2,2,Draw
Romania,Superliga,2023/2024,21/10/2023,FC Hermannstadt,Din. Bucuresti,4,0,HomeWin
Romania,Superliga,2023/2024,21/10/2023,Farul Constanta,U. Cluj,1,1,Draw
Romania,Superliga,2023/2024,22/10/2023,Poli Iasi,U Craiova 1948,1,1,Draw
Romania,Superliga,2023/2024,22/10/2023,Univ. Craiova,Petrolul,1,3,AwayWin
Romania,Superliga,2023/2024,22/10/2023,FCSB,FC Voluntari,0,0,Draw
Romania,Superliga,2023/2024,23/10/2023,Sepsi Sf. Gheorghe,FC Botosani,5,2,HomeWin
Romania,Superliga,2023/2024,23/10/2023,CFR Cluj,Otelul,0,0,Draw
Romania,Superliga,2023/2024,26/10/2023,Farul Constanta,UTA Arad,2,2,Draw
Romania,Superliga,2023/2024,27/10/2023,FC Voluntari,Sepsi Sf. Gheorghe,0,2,AwayWin
Romania,Superliga,2023/2024,27/10/2023,Din. Bucuresti,Poli Iasi,0,0,Draw
Romania,Superliga,2023/2024,28/10/2023,Otelul,FC Hermannstadt,1,1,Draw
Romania,Superliga,2023/2024,28/10/2023,Petrolul,FCSB,2,2,Draw
Romania,Superliga,2023/2024,29/10/2023,U Craiova 1948,UTA Arad,2,3,AwayWin
Romania,Superliga,2023/2024,29/10/2023,FC Rapid Bucuresti,Univ. Craiova,2,0,HomeWin
Romania,Superliga,2023/2024,30/10/2023,FC Botosani,U. Cluj,0,3,AwayWin
Romania,Superliga,2023/2024,30/10/2023,CFR Cluj,Farul Constanta,3,1,HomeWin
Romania,Superliga,2023/2024,03/11/2023,Poli Iasi,Otelul,1,1,Draw
Romania,Superliga,2023/2024,04/11/2023,Sepsi Sf. Gheorghe,Petrolul,0,0,Draw
Romania,Superliga,2023/2024,04/11/2023,Univ. Craiova,U Craiova 1948,1,1,Draw
Romania,Superliga,2023/2024,05/11/2023,U. Cluj,FC Voluntari,1,2,AwayWin
Romania,Superliga,2023/2024,05/11/2023,Farul Constanta,FC Botosani,1,1,Draw
Romania,Superliga,2023/2024,05/11/2023,FCSB,FC Rapid Bucuresti,1,2,AwayWin
Romania,Superliga,2023/2024,06/11/2023,UTA Arad,Din. Bucuresti,2,1,HomeWin
Romania,Superliga,2023/2024,06/11/2023,FC Hermannstadt,CFR Cluj,1,0,HomeWin
Romania,Superliga,2023/2024,10/11/2023,Sepsi Sf. Gheorghe,FC Rapid Bucuresti,0,0,Draw
Romania,Superliga,2023/2024,11/11/2023,U. Cluj,Petrolul,0,0,Draw
Romania,Superliga,2023/2024,11/11/2023,Poli Iasi,CFR Cluj,3,3,Draw
Romania,Superliga,2023/2024,11/11/2023,Farul Constanta,FC Hermannstadt,1,1,Draw
Romania,Superliga,2023/2024,12/11/2023,FC Botosani,FC Voluntari,3,3,Draw
Romania,Superliga,2023/2024,12/11/2023,Univ. Craiova,Din. Bucuresti,1,0,HomeWin
Romania,Superliga,2023/2024,12/11/2023,FCSB,U Craiova 1948,2,1,HomeWin
Romania,Superliga,2023/2024,13/11/2023,UTA Arad,Otelul,2,4,AwayWin
Romania,Superliga,2023/2024,24/11/2023,FC Hermannstadt,Poli Iasi,0,0,Draw
Romania,Superliga,2023/2024,24/11/2023,Petrolul,FC Botosani,2,1,HomeWin
Romania,Superliga,2023/2024,25/11/2023,FC Voluntari,Farul Constanta,4,2,HomeWin
Romania,Superliga,2023/2024,25/11/2023,CFR Cluj,UTA Arad,0,0,Draw
Romania,Superliga,2023/2024,26/11/2023,Otelul,Univ. Craiova,1,3,AwayWin
Romania,Superliga,2023/2024,26/11/2023,Din. Bucuresti,FCSB,0,1,AwayWin
Romania,Superliga,2023/2024,27/11/2023,U Craiova 1948,Sepsi Sf. Gheorghe,2,1,HomeWin
Romania,Superliga,2023/2024,27/11/2023,FC Rapid Bucuresti,U. Cluj,2,3,AwayWin
Romania,Superliga,2023/2024,01/12/2023,FC Voluntari,Petrolul,0,0,Draw
Romania,Superliga,2023/2024,01/12/2023,Poli Iasi,Farul Constanta,2,3,AwayWin
Romania,Superliga,2023/2024,02/12/2023,UTA Arad,FC Hermannstadt,2,0,HomeWin
Romania,Superliga,2023/2024,02/12/2023,FC Botosani,FC Rapid Bucuresti,0,0,Draw
Romania,Superliga,2023/2024,02/12/2023,Univ. Craiova,CFR Cluj,1,0,HomeWin
Romania,Superliga,2023/2024,03/12/2023,U. Cluj,U Craiova 1948,2,1,HomeWin
Romania,Superliga,2023/2024,03/12/2023,FCSB,Otelul,0,2,AwayWin
Romania,Superliga,2023/2024,04/12/2023,Sepsi Sf. Gheorghe,Din. Bucuresti,2,1,HomeWin
Romania,Superliga,2023/2024,08/12/2023,Poli Iasi,UTA Arad,1,0,HomeWin
Romania,Superliga,2023/2024,09/12/2023,FC Rapid Bucuresti,FC Voluntari,1,2,AwayWin
Romania,Superliga,2023/2024,10/12/2023,FC Hermannstadt,Univ. Craiova,2,1,HomeWin
Romania,Superliga,2023/2024,10/12/2023,Farul Constanta,Petrolul,3,1,HomeWin
Romania,Superliga,2023/2024,10/12/2023,CFR Cluj,FCSB,1,1,Draw
Romania,Superliga,2023/2024,11/12/2023,U Craiova 1948,FC Botosani,2,0,HomeWin
Romania,Superliga,2023/2024,11/12/2023,Din. Bucuresti,U. Cluj,0,1,AwayWin
Romania,Superliga,2023/2024,12/12/2023,Otelul,Sepsi Sf. Gheorghe,2,3,AwayWin
Romania,Superliga,2023/2024,15/12/2023,FC Voluntari,U Craiova 1948,0,1,AwayWin
Romania,Superliga,2023/2024,15/12/2023,Petrolul,FC Rapid Bucuresti,0,0,Draw
Romania,Superliga,2023/2024,16/12/2023,UTA Arad,Farul Constanta,0,0,Draw
Romania,Superliga,2023/2024,16/12/2023,Univ. Craiova,Poli Iasi,2,2,Draw
Romania,Superliga,2023/2024,16/12/2023,FCSB,FC Hermannstadt,3,0,HomeWin
Romania,Superliga,2023/2024,17/12/2023,U. Cluj,Otelul,0,1,AwayWin
Romania,Superliga,2023/2024,17/12/2023,Sepsi Sf. Gheorghe,CFR Cluj,2,1,HomeWin
Romania,Superliga,2023/2024,18/12/2023,FC Botosani,Din. Bucuresti,0,2,AwayWin
Romania,Superliga,2023/2024,19/12/2023,U Craiova 1948,Petrolul,2,0,HomeWin
Romania,Superliga,2023/2024,19/12/2023,Poli Iasi,FCSB,1,3,AwayWin
Romania,Superliga,2023/2024,20/12/2023,UTA Arad,Univ. Craiova,2,2,Draw
Romania,Superliga,2023/2024,20/12/2023,Farul Constanta,FC Rapid Bucuresti,0,0,Draw
Romania,Superliga,2023/2024,21/12/2023,FC Hermannstadt,Sepsi Sf. Gheorghe,1,1,Draw
Romania,Superliga,2023/2024,21/12/2023,CFR Cluj,U. Cluj,4,0,HomeWin
Romania,Superliga,2023/2024,22/12/2023,Otelul,FC Botosani,0,2,AwayWin
Romania,Superliga,2023/2024,22/12/2023,Din. Bucuresti,FC Voluntari,1,0,HomeWin
Romania,Superliga,2023/2024,19/01/2024,Sepsi Sf. Gheorghe,Poli Iasi,6,0,HomeWin
Romania,Superliga,2023/2024,19/01/2024,FC Rapid Bucuresti,U Craiova 1948,4,3,HomeWin
Romania,Superliga,2023/2024,20/01/2024,U. Cluj,FC Hermannstadt,2,1,HomeWin
Romania,Superliga,2023/2024,20/01/2024,Petrolul,Din. Bucuresti,1,0,HomeWin
Romania,Superliga,2023/2024,21/01/2024,FC Botosani,CFR Cluj,1,0,HomeWin
Romania,Superliga,2023/2024,21/01/2024,Univ. Craiova,Farul Constanta,1,2,AwayWin
Romania,Superliga,2023/2024,22/01/2024,FC Voluntari,Otelul,1,1,Draw
Romania,Superliga,2023/2024,22/01/2024,FCSB,UTA Arad,4,0,HomeWin
Romania,Superliga,2023/2024,26/01/2024,Farul Constanta,U Craiova 1948,1,0,HomeWin
Romania,Superliga,2023/2024,27/01/2024,UTA Arad,Sepsi Sf. Gheorghe,2,1,HomeWin
Romania,Superliga,2023/2024,27/01/2024,Otelul,Petrolul,0,0,Draw
Romania,Superliga,2023/2024,27/01/2024,Din. Bucuresti,FC Rapid Bucuresti,1,2,AwayWin
